,ID,Query,Answer
747,1135,身分証を作る方法を教えて。,身分証には、運転免許証、パスポート、健康保険被保険者証、住民基本台帳カード、マイナンバーカードがあります。その身分証の一つである運転免許証とは、自動車や二輪車、原動機付自転車の運転が許可されていること（一般に運転免許と呼ばれる）を示す公文書ICカードの事です。運転免許を作るには、運転免許試験場で適性試験・技能試験・学科試験を受験する事が原則です。その他に指定自動車教習所へ入所し、卒業検定に合格する事で、運転免許試験場での技能試験が免除され、免許取得可能となる方法もあります。
748,1137,チャリティーとはどういう意味ですか？,チャリティーとは、慈愛・慈善・博愛または同胞愛の精神に基づいて行われる公益的な行為・活動のことを意味します。語源は「親切」を意味する古代ギリシャ語「カリス」（希: χάρις）及びそのラテン語形「カリタス」（羅: charitas）からです。世界各地でチャリティーの活動・組織が見られ、それらの多くは宗教的な背景を持ちます。チャリティーはしばしば、身体障害者や高齢者などに対する社会福祉、貧困地域の飢餓救済、紛争地域の難民救済、または災害・事故・犯罪などの犠牲者や遺族に対する支援活動などといった形態をとるが、本来的には以上の活動にとどまらず、社会に対する貢献全般がチャリティーであると言えます。
749,1138,7月4日が祝日になることはありますか,"はい、7月4日はアメリカの祝日です。アメリカでは1776年７月４日に、アメリカ独立宣言が公布され、アメリカ合衆国が誕生しました。独立記念日（英: Independence Day）は、1776年にアメリカ独立宣言が公布されたことを記念して、毎年7月4日に定められているアメリカ合衆国の祝日の事です。「独立記念日（インデペンデンス・デイ）」の呼称が最も一般的であり、「7月4日」（""Fourth of July""）と言えば独立記念日を指します。最も米国らしい祝日と言われ、独立記念日の一週間はクリスマス、感謝祭と並び全米が祝日モードとなります。"
750,1139,平家物語は誰が書いたの？,『平家物語』は日本における作者不詳の軍記物語であり、 鎌倉時代に成立したとされ、平家の栄華と没落、武士階級の台頭などが描かれています。作者については不明であり、古来多くの説があります。現存最古の記述は鎌倉末期の『徒然草』（兼好法師作）で、信濃前司行長（しなののぜんじゆきなが）なる人物が平家物語の作者であり、生仏（しょうぶつ）という盲目の僧に教えて語り手にしたとされています。
751,1141,12月25日がクリスマスなのは何故？,"325年5月の第1ニカイア公会議において、キリストの降誕を祝う日について議論されました。日付の候補は、1月6日、2月2日、3月25日、3月28日、4月2日、4月19日、4月29日、5月20日、11月8日、11月17日、11月18日、12月25日などがありました。
このうち、古代共和政ローマ時代の「ローマ暦」において冬至の日とされていた12月25日が、「降誕を祝う日」として次第に定着していきました。
ミトラ教では、12月25日は「不滅の太陽が生まれる日」とされ、太陽神ミトラスを祝う冬至の祭でありました。これがクリスマスが12月25日となったことに影響したのではないかとも推察されています。"
752,1143,浜岡原発は何県にあるのでしょうか？,浜岡原子力発電所は、日本の静岡県御前崎市にあり中部電力唯一の原子力発電所になります。1号機から5号機まで5つの発電設備がありますが、1号機と2号機は2009年1月に運転を終了しています。敷地面積は160万m2で、PR施設である浜岡原子力館が併設されています。1号機と2号機は、2036年度に廃炉解体終了予定されています。
753,1144,中部電力って何ですか？,中部電力株式会社とは、愛知県名古屋市に本店を置く電力会社です。日経平均株価の構成銘柄の一つになります。略称は中電であり、一般に中部地方で「中電」と言えば、中部電力を指します。日本の中国地方に本店を置く中国電力も、当該地域では通称で「中電」と言われているため、両者の混同を防止するために、株式市場では中部電力は「中部電」、中国電力は「中国電」と呼ばれています。
754,1146,取締役会とは何ですか？,日本の株式会社においては、取締役会は取締役会設置会社において業務執行の決定等を行う合議体です。役会、ボードともいいます。旧商法の下では株式会社に必置の機関でしたが、現在の会社法においては原則として任意的機関であり、取締役会を置かない株式会社も認められています。ただし、公開会社では設置が義務付けられています。
755,1147,議論とは話し合いのことですか？,議論とは、意見を論じ合うことをいいます。思いつくままに、口から言葉が出てくる日常の会話とは異なっていて、専門的な議論方法になる場合、思考を論理的に組み立てる必要が生じてきます。討論ともいわれています。日本人の大学生にとって「議論」だと認識しやすい会話は、対立が存在し、主張の理由が述べられている会話です。
756,1148,顧客と株主の違いについて教えて下さい,顧客とは、販売者から見て、商品、サービスなどを販売する相手となる個人や法人のことです。主に商品を販売する業界では買い手 、購入者、ユーザーと呼ばれることもあり、主にサービスを提供する業界ではクライアントと呼ばれることがあります。株主とは、株式会社の出資者のことをいいます。株主名簿に記名されている個人・法人のことです。持ち株数に応じた権利を有しますが、同時に有する株式の引き受け価額を限度とする有限責任を持っています。
757,1151,消費者とはなんですか？,消費者とは、代価を払って最終的に商品を使用する、もしくはサービスを受ける者を指します。企業や非営利組織などの法人が購入した製品を再販売しているような場合、または法人が生産する製品の部品などの一部に利用するために購入しているような場合は産業消費者もしくは使用者と言います。再販売する目的以外で購入する消費者を世帯消費者もしくは最終消費者と言います。
758,1152,電力需給とはどのような方法ですか？,電力会社は常に電力消費状況を監視しており、電力供給力の限界が近づいていることを感知すると、大口電力需要家と電力会社との間で結ばれる「需給調整契約」に基づき、使用電力の削減を要請することができます。それにも関わらず電力の供給が逼迫したときには強制的に電力供給を停止できることになっています。また大規模停電を防ぐために計画停電が実施されたり、自治体からエアコンを切るように住民に呼びかけが行われる場合もあります。なお電力会社各社で、電力の需給予測や需給状態を掲載する「でんき予報」が、それぞれの公式サイトで発表される場合もあります。
759,1154,経済省は何をするところですか？,経済産業省とは、日本の行政機関のひとつになります。経済および産業の発展ならびに鉱物資源およびエネルギー資源の供給に関する行政を所管しています。民間の経済活力の向上及び対外経済関係の円滑な発展を中心とする経済及び産業の発展並びに鉱物資源及びエネルギー資源の安定的かつ効率的な供給の確保を図るために、マクロ経済政策、産業政策、通商政策、貿易管理業務、産業技術政策、流通政策、エネルギー政策などを所管しています。
760,1155,福島はどこにあるの？,"福島県は東北地方の南部に位置し、面積は 13,783.90km2で、北海道、岩手県に次ぐ全国第3位です。県庁所在地の福島市は、東京から約270km、JR東北新幹線で約90分の位置にあります。東部の阿武隈高地、中央部を南北に縦断する奥羽山脈、北部から西部に連なる飯豊連峰・越後山脈の山岳地帯と、それらにより区切られ県中央部を南から北へ流れる阿武隈川の地溝帯に連なる盆地群から構成される中通り地方、県東部浜通り地方の沿岸平野部、西部の会津盆地を中心とした会津の3地域に大別されています。"
761,1158,節電のやり方を教えてください。,"冷房の場合、エアコンを使わず扇風機を使い、日よけを用いて、日射によって建物や室内の温度が上がるのを防ぎます。暖房の場合、保温性の高い服を着たり、重ね着をしたり、エアコンの設定温度を1度下げれば10%の節電となります。
エアコンのフィルターを2週間に1回程度掃除するのも効果的です。
冷蔵庫の場合は、設定を「強→中」にし、扉を開ける時間をできるだけ減らして、食品を詰め込まないで、冬は「弱」にします。"
762,1159,海江田万里経産相はどんな人なの？,海江田万里とは、東京都杉並区出身の政治家で、父親の四郎は毎日新聞の記者であり、安倍晋太郎の上司でした。中華人民共和国や台湾にいたことがあり、万里の名前は万里の長城に因むことから、海江田は「中国とのかかわりは、生まれた時から」と語っています。また四郎は鹿児島県出身で、大学を卒業するまでの本籍は鹿児島県日置郡金峰町だったことから、海江田は「鹿児島は私の故郷」といいます。東京都立鷺宮高等学校、慶應義塾大学法学部政治学科卒業しました。大学では現代東南アジア論を担当していた松本三郎に師事しました。
763,1164,首相ってなに？,首相とは、内閣における首席の大臣を指します。日本においては内閣総理大臣、イギリスではPrime Minister、フランスではPremier ministre、ドイツではBundeskanzler、ロシアではПредседатель Правительства（政府議長）、中華民国（台湾）では行政院長、中国では国务院总理（国務院総理）、韓国では국무총리（国務総理）が、それぞれ首相に該当すします。
764,1165,九州方面とはどこをしめしますか？,九州は、日本列島を構成する島の一つで、その南西部に位置します。九州を大きく二つに分けると、北部九州と南九州に分ける場合と、東九州（日豊）と西九州（筑肥）に分ける場合があります。北部九州と南九州の中間となる地域を中九州ということもあります。ただし、これらの地域区分は使用される側によって大きく変化します。
765,1168,配当ってどうやったらもらえるの？,配当とは、金銭等を「割り当てて配ること」あるいは「割り当てて配られたもの」をいい、会社や保険、ギャンブル、賭博、破産手続、民事執行手続等で用いられます。例えば、企業の出資者あるいは株主となっていれば企業の利益を分配されることがあります。生命保険・損害保険では、契約者が支払った保険料のうち、実際の保険運営において生じた余剰を契約者に返還されることを配当と呼ぶため、保険の契約者になる必要があります。
766,1169,議論をするとはどういうこと？,議論とは意見を論じ合うことです。思いつくままに口から言葉が出てくる日常の会話とは異なり、専門的な議論方法では、思考を論理的に組み立てる必要が生じてきます。スティーヴン・トゥールミンは、議論学の古典的著作『議論の方法』において、論証のパターンの枠組みのもっとも基本的な形として、データ（事実）、ワラント（論拠）、結論からなる枠組みを示しめしています。形式論理学では非妥当や非健全な議論を悪い議論としますが、非形式論理学ではこうした基準だけではない様々な議論を取り扱います。
767,1170,経済産業省とは何をするところ？,経済産業省は日本の行政機関のひとつです。経済産業省設置法第3条の定める任務である「民間の経済活力の向上及び対外経済関係の円滑な発展を中心とする経済及び産業の発展並びに鉱物資源及びエネルギー資源の安定的かつ効率的な供給の確保を図ること」を達成するためにマクロ経済政策、産業政策、通商政策、貿易管理業務、産業技術政策、流通政策、エネルギー政策などを所管しています。
768,1171,平成がはじまったのは西暦何年？,平成が始まったのは西暦1989年（平成元年）1月8日からです。平成という時代は1990年代のバブル崩壊によって、バブル景気による土地神話が消滅して基準地価と公示地価など地価が毎年下落し続けて2005年（平成17年）以降は一部優良な土地の地価が上昇するようになりました。平成20年代になり、ガソリン価格の高騰による運輸業の経営への圧迫やガソリン税の減税問題が提起されました。平成時代に育った若者は不況に順応していて2013年（平成25年）にはさとり世代、2014年（平成26年）にはマイルドヤンキーと呼ばれる若者が注目されました。
769,1175,福島県の大きさは都道府県で何番目ですか？,"福島県は東北地方の南部に位置していて面積は13,783.90km2で北海道、岩手県に次いで全国第3位です。福島県は東西に広く、さらに海岸や山地の地形装飾を受け、標高差も大きいため同じ県内であっても気候差が大きいです。奥羽山脈と阿武隈高地によって、西から順に「会津」「中通り」「浜通り」の三地域に分けるのが一般的あり、日々の天気予報などにおいてもこの区分で報道されています。"
770,1177,平成24年は西暦何年ですか？,平成24年は西暦2012年です。この年の主な出来事は、第2次安倍内閣がアベノミクスと呼ばれる政策で日本銀行による金融緩和や日本銀行による建設国債の買い取りを実施して、デフレからの脱却を目指すために、物価上昇率を2%と高めに設定するインフレターゲット目標を定めて円安による貿易黒字の増大と株価上昇などによって、消費を刺激し、社会全体に恩恵がもたらされるトリクルダウン効果を狙う政策でした。
771,1180,コストがかかるとはどういう意味なの？,コストとは費用のことで、コストがかかるとは生産や取引などの経済活動に伴って支払う金銭などのことです。費用は適用範囲などの違いから様々な形で表します。コストの基本的概念には、生産に伴って必要になる費用の総額、総費用を生産量で割って生産物1単位あたりの費用、ある経済活動に対して選択されなかった最善の選択肢を選んだ時に得られる価値などがあります。
772,1181,福島県の郷土料理は何ですか？,福島の郷土料理としては「こづゆ」「いかにんじん」「にしんの山椒漬け」「鯉の旨煮」があります。また、会津の山間部では蕎麦を工夫した料理がみられ、今でも味わうことができるものとして「はっとう（檜枝岐村）」「裁ち蕎麦（南会津）」「祝言蕎麦（猪苗代町）」などがあります。他にも、全国的に有名なあんこう鍋、鮭ずし、山都そばなどがあり、和菓子だとばいでん餅やよもぎ餅があります。
773,1182,平成24年の日本の首相はだれ,平成２４年の総理大臣は野田佳彦と安倍晋三です。野田邦彦は平成２４年12月16日施行の第46回衆議院議員総選挙で、北朝鮮が人工衛星と称するミサイル発射への警戒のため遊説を自粛していましたが、強固な支持基盤に支えられ小選挙区で6選になってしまい、同日、民主党が惨敗したことを受けて党代表辞任を表明しました。それから同年１２月２６日に辞任して、同日、安倍晋三が総理大臣に任命されました。
774,1184,文化勲章とは何ですか？,日本の勲章の一つです。階級の無い単一級の勲章であり、科学技術や芸術などの文化の発展や向上にめざましい功績を挙げた者に授与されます。当時の内閣総理大臣・廣田弘毅の発案により、1937年の文化勲章令（昭和12年2月11日勅令第9号）により制定されました。親授式が毎年11月3日の文化の日に皇居宮殿松の間で行われ、天皇から直接授与（親授）されます。
775,1185,得度とはどのような意味ですか？,仏教における僧侶となるための出家の儀式です。本来、僧侶になるには、仏教教団の10名の先輩構成員（三師七証）の承認があり、戒律を護る事を誓えば誰にでもなれるものでしたが、中国や日本に於いては、労役、納税、兵役を免除されていたため、僧侶になる者が続出し、国家の財政を脅かす事態となりました。そこで国家は年度や地域毎に僧侶になる人数を制限するために、得度を国家の許可制となりました。
776,1186,心不全とはどのような病気ですか？,心不全は、何らかの原因によって引き起こされる事により、心臓の機能低下から起きる全身のさまざまな不調状態の事です。具体的には心臓のポンプ（血液拍出）機能が徐々に低下し、全身に十分な血液を送り出せなくなっている心機能不全状態又は心機能喪失状態です。マスメディアの報道における誤用で誤解されやすいが、心不全は病気名称ではなく、病態（容態）の事です。
777,1187,田村俊子とはどんな人物ですか？,田村俊子は、日本の小説家で官能的な退廃美の世界を描き人気になり、没後、田村俊子賞が創設されました。代表作は『木乃伊（みいら）の口紅』、『炮烙（ほうらく）の刑』などがあり、作家を志し幸田露伴の新聞記事を読み人格に惚れた理由で幸田露伴の門下に入り、1902年に露伴から与えられた露英の名で、小説『露分衣（つゆわけごろも）』を発表しました。露伴から離れ、岡本綺堂らの文士劇に参加したことをきっかけに女優になりまたが、文学の意欲が失われず事実婚した田村松魚の勧めで書いた『あきらめ』が、1911年大阪朝日新聞懸賞小説一等になり文壇デビューし、その後次々と小説を発表して人気作家になりました。
778,1188,寂庵とはどんな場所ですか？,1974年、瀬戸内寂聴さんが居た京都嵯峨野の庵の場所の名称です。瀬戸内寂聴さんが庵を寂庵と名付けました。庵は、風流人など浮世離れした者や僧侶が執務に用いる質素な佇まいの小屋のことで、庵室、草庵（そうあん）などと言う事もあります。草庵（そうあん）とは、日本の上古から中世期に出現する建築様式で、「草」は草葺ないし草壁を意味して、日本に寺院が造られるようになった飛鳥時代から奈良時代にかけて、本院とは別に人里離れた山林に庵を結んで修行を行う山林修行が行われていた場所のことです。
779,1189,東日本大震災について詳しく教えてください。,"2011年（平成23年）3月11日14時46分18.1秒に発生した東北地方太平洋沖地震（加えて長野県北部地震による災害を含む場合もある）およびこれに伴う福島第一原子力発電所事故による災害であり、大規模な地震災害であることから大震災と呼称されています。東日本各地での大きな揺れや、大津波・火災などにより、東北地方を中心に12都道府県で震災関連死を含む2万2,318名の死者・行方不明者が発生しました。これは明治以降の日本の地震被害としては関東大震災、明治三陸地震に次ぐ3番目の規模の被害となりました。発生した日付から、3.11と称することもあります。"
780,1190,女流文学賞とはどんな賞ですか？,中央公論社が、女流文学者会主催の女流文学者賞を引継いで創設された文学賞です。女流文学者賞は、1946年から1960年まで、女流作家の優れた作品に贈られた文学賞であり、鎌倉文庫系の『婦人文庫』が主宰しましたが、その1949年の倒産後は、『女流文学者会』が運営し、1961年に中央公論社に引き継がれ、女流文学賞と改名しました。「女流」という名称に対して批判があり、女性作家の進出が著しい中で女性の作品だけを顕彰するあり方について再検討されました。中央公論社の経営不振により2000年をもって終了し、2001年より婦人公論文芸賞となりました。毎年6月に発表していました。
781,1192,中尊寺はいつ建てられたの？,寺伝によると、嘉祥3年（850年）、円仁（慈覚大師）が関山弘台寿院を開創したのが始まりとされています。その後貞観元年（859年）に清和天皇から「中尊寺」の額を賜ったと言われています。しかし、円仁開山のことは、確かな史料や発掘調査の結果からは裏付けられず、実質的には12世紀初頭、奥州藤原氏の初代・藤原清衡が釈迦如来と多宝如来を安置する「多宝寺」を建立したのが、中尊寺の創建とも言われています。
782,1193,作家になる方法は？,芸術や趣味の分野で作品を創作することで作家になれます。作品を作っていくことで職業とする者または職業としていない者でも専門家として認められた人たちを作家と言います。作家は幅広く職種・肩書きとして、○○作家と呼ぶかどうかは、すでに固有の職業名称が確立しているか否かによります。伝統的芸術分野では詩人・画家・作曲家・映画監督などの呼称が確立しているため○○作家とは呼びませんが、ただし伝統的芸術分野においても、○○作家という語を用いる場合もあります。ただ単に「作家」と言った場合、物書き、つまり著作家、とくに小説家を指す場合が多いです。
783,1194,心不全になる要因は何があるの？,何らかの原因によって引き起こされ、心臓の機能低下から起きる全身のさまざまな不調状態であり、具体的には心臓のポンプ（血液拍出）機能が徐々に低下し、全身に十分な血液を送り出せなくなっている心機能不全状態又は心機能喪失状態になり、心不全は病気名称ではなく、病態の事です。それにより心機能不全状態になりますが、その要因には様々あり、心筋梗塞、心筋弁膜症、心筋炎など心臓の病、心臓を取り巻く環境（高血圧や貧血、破傷風菌など感染症罹患やその生体反応による敗血症等）の悪化から心臓に負担がかかっているために起きる心不全もあります。急性心不全の場合、短時間で激しい呼吸困難になるため、重症の場合はそのまま死に至ります。
784,1195,地震はどうして起きるのでしょうか。,地球表面を構成している岩盤（地殻）の内部で、固く密着している岩石同士が、断層と呼ばれている破壊面を境目にして、急激にずれ動くことです。地下の岩盤には様々な要因により力かかっており、急激な変形によってかかっている力を解消する現象が地震といいます。地球の内部で起こる地質現象（地質活動）の一種。地震に対して、地殻が非常にゆっくりとずれ動く現象を地殻変動といいます。
785,1196,東京女子大学は現存する大学なのか知りたい。,東京都杉並区善福寺2丁目6-1に本部を置く日本の私立大学であり、現在も現存する大学です。1918年創立し、1948年大学設置しました。1910年、スコットランドのエディンバラで開かれたキリスト教世界宣教大会における決議に基づいて、北米のプロテスタント諸教派による援助を受けて開設されました。大学の略称は東女と呼ばれています。
786,1199,僧侶になるにはどうすればよいのでしょうか。,僧侶なるには、出家者の場合、見習い僧（沙弥・沙弥尼）の段階では、「三帰依戒」と、「沙弥戒」・「沙弥尼戒」としての「十戒」等を授かって出家します。沙弥尼の場合、その後、式叉摩那（正学女）という六法戒が課された二年の期間が設けられます。そして、20歳を越えてから、「具足戒」（波羅提木叉）が授けられ、この具足戒を授かることにより、正式な僧伽（僧団）の一員としての出家修行者（比丘・比丘尼）となります。比丘は、仏教において出家し、具足戒を守る男性の修行者であり、女性の出家修行者は比丘尼と言い、日本では一般には僧侶又はお坊さんと呼びます。
787,1200,1991年に湾岸戦争が起こったきっかけは何？,1990年8月2日にイラクが隣国クウェートに侵攻した（クウェート侵攻）事件が湾岸戦争のきっかけとなりました。侵攻後もクウェートから撤退しないイラクに対する強制措置としてアメリカ合衆国主導の多国籍軍が結成されました。その後、アメリカ主導で結成された多国籍軍とイラクの間で勃発してしまい、戦争へとなってしましました。
788,1201,湾岸戦争に加わった国は何か国ありますか？,湾岸戦争に加わった国は、49か国です。湾岸戦争は、１９９０年８月２日にイラクが隣国クウェートに侵攻した事件を発端とし、侵攻後もクウェートから撤退しないイラクに対する強制措置としてアメリカ合衆国主導の多国籍軍が結成され、その多国籍軍とイラクの間で勃発した戦争です。侵攻したイラクに対しては経済制裁が行われた他、増援による軍事的圧力も加えられましたが、結局イラクは撤退せず、多国籍軍は砂漠の嵐作戦を発動してイラクを攻撃しました。地上戦も行われ、多国籍軍の勝利によってイラク軍は撤退し、クウェートは解放され停戦協定が締結されました。
789,1202,瀬戸内寂聴は生涯でいくつの文学作品を発表したのか。,瀬戸内寂聴が発表した文学作品の作品数は、７３９です。瀬戸内寂聴は、日本の小説家で、天台宗の僧侶です。瀬戸内寂聴は、徳島県徳島市塀裏町（現・幸町）の仏壇店を営む三谷豊吉・コハルの次女、三谷晴美として生まれます。瀬戸内寂聴は、1956年、処女作「痛い靴」を文学者に発表、１９５７年「女子大生・曲愛玲」で新潮同人雑誌賞を受賞し、作家デビューします。瀬戸内寂聴は、1973年恋愛関係にあった井上光晴との関係を断つため出家し、僧になりました。
790,1203,同時多発テロはどうして起きたのか。,"ビンラディンが、アメリカがイスラエルがレバノンを侵略することを助け、街に被害がでたことから、アメリカに同じ体験をさせようとすることで、レバノンの侵略を抑止しようと考えたことが原因です。アメリカ同時多発テロは、2001年9月11日にイスラム過激派テロ組織アルカイダによって行われたアメリカ合衆国に対する４つの協調的なテロ攻撃で、9.11事件と呼称される場合もあります。一連の攻撃で、日本人２４人を含む2,977人が死亡、2,5000人以上が負傷し、少なくとも100億ドルのインフラ被害・物的損害に加えて、長期にわたる健康被害が発生しました。"
791,1204,中尊寺の宗派は？,中尊寺の宗派は、天台宗です。中尊寺は本尊が釈迦如来で、寺伝では円仁が開いたとされますが、実質的には、藤原清衡が開きました。中尊寺は、奥州藤原氏三代ゆかりの寺として著名であり、平安時代の美術、工芸、建築の枠を集めた金色堂を始め、多くの文化財を有しています。境内は「中尊寺境内」として国の特別史跡に指定されています。
792,1206,東日本大震災の後、脱原発運動がおこったのはどうしてか。,東日本大震災後、脱原発運動がおこったのは、福島第一原子力発電所事故によって、地震による原子力事故への危惧が高まったからです。東日本大震災後、全国各地で、原発の廃止を求めるデモ活動が行われるようになりました。2011年３月１８日東京電力本社の前で活動家３人が福島第１原発に関する声明を読み上げ、参加者が増えていきました。同年3月20日に東京・渋谷で、同月27日には銀座で大規模なデモが行われ、いずれにも約１０００人が集まりました。
793,1208,本名の改名にはどんな手続きが必要ですか。,本名の改名には、家庭裁判所の許可を得て、その旨を届け出ることが必要です。氏の変更には、民法の規定により変更される場合と、戸籍法の規定により氏が変更される場合があります。民法では、子の氏の変更、生存配偶者の復氏、離婚後における離婚時に称していた氏への変更があり、戸籍法では、やむをえない事由があるとき家庭裁判所の許可を得てその旨を届け出ることで氏を変更できます。名の変更は、戸籍法の規定により行われ、正当な事由がある場合、家庭裁判所の許可を得て、その旨を届け出ることで名を変更できます。正当な事由は、名の方が緩やかな規定で、著しく珍奇である場合、きわめて難解である場合、社会生活に支障をきたしている場合などがあります。
794,1209,瀬戸内寂聴が僧侶になることを決めた理由は？,瀬戸内寂聴が僧侶になることを決めた理由は、1966年から恋愛関係にあった井上光晴との関係を断つためでした。1973年５１歳で今春聴大僧正を師僧として中尊寺において天台宗で得度、法名を寂聴とします。作家としては出家後も俗名を名乗り続けたが、１９８７年、東北天台寺住職となった時点で戸籍名を寂聴に改め、寂聴名義での執筆活動を開始しました。
795,1211,断食するメリットはありますか？,断食するメリットとして、断食に体が慣れると、リラックス時に出る脳波であるα波が増加し、瞑想時に近い精神状態に近づくことで高ぶった脳や神経を鎮静化させることが挙げられます。また、断食により排泄作用が高まり、体内の余分な水分が排泄されて体重が落ちることも挙げられます。そして、「食べなくても大丈夫」と気づくことにより、菓子類など習慣的な無駄食いを減少させる効果もメリットとして挙げられます。
796,1212,文化勲章を受章した人を5人教えてください。,文化勲章を受章した人には、ニール・アームストロング、飯島澄夫、宇井伯寿、江上波夫、大岡信などが挙げられます。文化勲章は、科学技術や芸術などの文化の発展や向上にめざましい功績をあげた者に授与される、階級の無い単一級の勲章です。文化勲章は、文化庁文化審議会に置かれる文化功労者選考文科会の意見を聞いて文部科学大臣が推薦し、内閣府賞勲局で審査したうえで、閣議で決定されます。
797,1214,同時多発テロの犯人は誰ですか？,同時多発テロの首謀者は、イスラーム過激派テロ組織「アルカイーダ」の指揮者ウサーマ・ビン・ラーディンとされています。当初、ビン・ラーディンは事件への関与を否定していたが、２００４年には一転して同時多発テロへの関与を公に認めました。同時多発テロは、2001年9月11日にイスラム過激派テロ組織アルカイダによって行われたアメリカ合衆国に対する４つの協調的なテロ攻撃です。９．１１事件と呼称される場合もあります。一連の攻撃で、日本人２４人を含む２，９７７人が死亡、２５，０００人以上が負傷し、少なくとも１００億ドルのインフラ被害・物的損害に加えて、長期にわたる健康被害が発生しました。
798,1215,原子力発電の原理が知りたい。,原子力発電の仕組みは、核分裂反応で発生する熱を使って水を沸騰させ、その蒸気で蒸気タービンを回すことで発電機をまわして発電しています。核分裂反応時は、反応前の質量よりも、反応後の質量の方が小さくなります。質量差がE=mc2の関係式に基づき膨大な熱エネルギーに変わり水を沸騰させるために使われます。原子力発電の象徴として、冷却塔の写真が使われますが、冷却塔は、発電で変換しきれなかった廃熱を外部へ水蒸気として排出するためのものです。
799,1218,海外に行くためにはどんな手続きが必要かい？,パスポートは、国際移動する場合に必要なものです。パスポートは国際的に通用する全世界共通の身分証明書として、出国者の属する政府によって発行される渡航文書です。査証（ビザ）は、パスポートに記入ないし貼付れ、渡航予定国の政府による入国推薦状であるのに対し、パスポートは国籍保有国の政府による、所持者の「渡航を認め」「国籍を有することを証明」し、渡航先の国家に対して「人身保護を要請する」書類です。日本においては、パスポートは各都道府県の旅券窓口または在外公館で申請して取得できます。
800,1219,2001年当時のアメリカ大統領は誰ですか。,２００１年当時のアメリカ大統領は、ビル・クリントンとジョージ・Ｗ・ブッシュです。ビル・クリントンは当初から経済政策に力を入れました。アメリカ経済の中心を重化学工業からIT・ハイテクに重点を移し、平時では史上最長の好景気をもたらし、インフレなき経済成長を達成したという意見があります。ジョージ・W・ブッシュは、経済政策は個人の所有権を尊重するオーナーシップ・ソサエティを目標に掲げました。しかし、住宅バブルを引き起こしてサブプライ住宅ローン危機の原因となります。
801,1220,東日本大震災が起きた年の干支は何ですか。,東日本大震災は、2011年3月11日に発生したと東北地方太平洋沖地震及びこれに伴う福島第一原子力発電所事故による災害です。東日本各地での大きな揺れや、大津波・火災などにより、東北地方を中心に１２都道府県で2万２，３１８名の死者・行方不明者が発生しました。2011年の干支は辛卯（かのと う）です。辛卯は干支の組み合わせの28番目で、前は庚寅、次は壬辰です。
802,1225,東南アジアは何か国ありますか？,東南アジアに属する国家は、ブルネイ、カンボジア、インドネシア、ラオス、マレーシア、ミャンマー、フィリピン、シンガポール、タイ、東ティモール、ベトナムの11か国です。日本の旅行案内書などでは「香港・マカオ・台湾など」を含めていることもありますが、通常は東アジアの扱いとなります。イギリス英語やフランス語では、東南アジアという概念に島嶼部を含めないことが多いです。
803,1226,ハバナ症候群の原因は何ですか？,ハバナ症候群の原因は、音響兵器による意図的な攻撃や、あるいはコオロギの鳴き声と集団心理の影響とも推測されたものの真相は不明でしたが、アメリカ合衆国国家情報長官室は2023年3月1日、同国の情報機関の大半が「外国の敵対勢力による攻撃の可能性は低い」と結論付けたと発表しました。以前には、2022年に、国家情報長官とCIA副長官が座長を務めた、アメリカの情報機関のアナリストや外部の専門家からなる委員会がハバナ症候群の一部の症例が外部からの「電磁パルスエネルギー」によって引き起こされているという説明が「有力」だとする報告書を発表していました。
804,1228,外交官になる方法にはどんな資格がいりますか？,外交官になる方法として、大抵の場合、国家公務員I種試験および外務省専門職員試験、国家III種試験などに合格して外務省に入省することが必要です。前者出身の外交官を俗に「キャリア外交官」と呼称し、外務省本省の 多くの幹部職や、主としていわゆる大国に駐在する大使などはほとんどこちらから任命されます。それに対して、後者出身者または同等の経歴の者から任命される外交官をの多くは栄進したとしても本省のごく一部の幹部職や中小国駐在の大使などで外交官としての経歴を終えることになります。なお、例外的に一部の大使や公使には学識経験者などの民間人や他官庁出身者が任命されることもあります。
805,1229,米国務省の詳細を教えてください。,"アメリカ合衆国国務省は、アメリカの行政機関の一つです。このState はアメリカ合衆国以外の諸国家を指し、したがって外交政策を実施し、他国の外務省に相当します。長官及び副長官の下に、分野ごとに次官が配置され、更に次官の下に次官補が配置されており、国内だけで約5,000人の職員がいます。2009年発足のバラク・オバマ政権から副長官が2人体制となり、1人が外交政策全般を、もう1人が省内の組織管理を担当する事になりました。"
806,1230,片頭痛が起きると体にどんな異変が起きますか？,片頭痛の症状は患者によって異なるため、患者が発症中、発症の後に何を経験するかは、一概に言えません。典型的な片頭痛の症状は片側性で、拍動を伴って4時間から72時間持続します。また、吐き気・嘔吐、羞明、音過敏などの異変も起こり、およそ3分の1の人は「前兆」と呼ばれる、視覚、嗅覚、あるいはその他の感覚の異常を経験します。
